datetime,wave_height_significant,wave_height_max,wave_period_upx,wave_period_peak,wave_direction,sea_temperature
2024-03-06 14:00:00,1.181,1.89,5.814,13.931,104.0,27.8
2024-03-06 14:30:00,1.209,1.88,5.648,13.862,111.0,27.8
2024-03-06 15:00:00,1.223,1.97,5.607,13.846,115.0,27.75
2024-03-06 15:30:00,1.192,2.33,5.182,13.923,118.0,27.75
2024-03-06 16:00:00,1.3,1.84,5.396,14.078,104.0,27.75
2024-03-06 16:30:00,1.326,1.95,5.179,6.379,113.0,27.7
2024-03-06 17:00:00,1.305,2.09,5.129,12.694,111.0,27.65
2024-03-06 17:30:00,1.354,1.99,5.194,15.87,119.0,27.65
2024-03-06 18:00:00,1.372,2.29,5.346,11.521,111.0,27.65
2024-03-06 18:30:00,1.38,2.41,5.027,5.498,119.0,27.65
2024-03-06 19:00:00,1.39,2.87,5.363,10.82,126.0,27.65
2024-03-06 19:30:00,1.37,2.29,6.002,15.816,126.0,27.65
2024-03-06 20:00:00,1.292,2.44,5.772,15.023,122.0,27.6
2024-03-06 20:30:00,1.31,2.24,5.268,13.745,113.0,27.6
2024-03-06 21:00:00,1.356,2.17,5.615,14.606,120.0,27.6
2024-03-06 21:30:00,1.496,2.26,5.773,6.344,106.0,27.55
2024-03-06 22:00:00,1.42,2.4,5.911,13.876,125.0,27.55
2024-03-06 22:30:00,1.412,2.35,5.92,15.786,115.0,27.55
2024-03-06 23:00:00,1.484,2.51,6.035,14.763,128.0,27.55
2024-03-06 23:30:00,1.436,2.48,5.621,14.043,116.0,27.55
2024-03-07 00:00:00,1.575,2.44,6.225,13.917,118.0,27.55
2024-03-07 00:30:00,1.517,3.15,5.71,14.871,120.0,27.55
2024-03-07 01:00:00,1.445,2.14,5.743,13.785,119.0,27.55
2024-03-07 01:30:00,1.475,2.77,5.773,13.665,116.0,27.5
2024-03-07 02:00:00,1.551,2.54,6.14,14.844,112.0,27.5
2024-03-07 02:30:00,1.535,2.44,6.1,13.879,118.0,27.55
2024-03-07 03:00:00,1.581,2.81,6.524,14.166,120.0,27.5
2024-03-07 03:30:00,1.744,2.6,6.693,14.58,120.0,27.5
2024-03-07 04:00:00,1.635,2.33,6.039,14.534,112.0,27.5
2024-03-07 04:30:00,1.626,2.61,6.155,14.554,122.0,27.5
2024-03-07 05:00:00,1.601,2.76,6.095,14.54,122.0,27.5
2024-03-07 05:30:00,1.613,2.42,6.306,14.23,122.0,27.5
2024-03-07 06:00:00,1.753,2.74,7.228,13.881,119.0,27.5
2024-03-07 06:30:00,1.74,2.95,6.61,14.561,126.0,27.5
2024-03-07 07:00:00,1.659,2.88,6.261,13.795,119.0,27.55
2024-03-07 07:30:00,1.59,2.49,6.382,13.97,122.0,27.55
2024-03-07 08:00:00,1.645,2.49,6.518,13.878,120.0,27.55
2024-03-07 08:30:00,1.69,3.52,6.568,13.809,118.0,27.55
2024-03-07 09:00:00,1.489,2.12,6.121,13.783,119.0,27.6
2024-03-07 09:30:00,1.474,2.47,5.801,6.763,119.0,27.55
2024-03-07 10:00:00,1.641,2.74,6.447,13.896,119.0,27.6
2024-03-07 10:30:00,1.514,2.35,6.1,14.667,122.0,27.55
2024-03-07 11:00:00,1.522,2.98,5.898,13.952,120.0,27.55
2024-03-07 11:30:00,1.585,2.39,6.059,6.599,120.0,27.6
2024-03-07 12:00:00,1.496,2.54,5.722,13.75,73.0,27.6
2024-03-07 12:30:00,1.478,3.17,5.798,14.66,119.0,27.65
2024-03-07 13:00:00,1.371,2.18,5.83,13.788,80.0,27.65
2024-03-07 13:30:00,1.384,2.55,5.615,13.977,122.0,27.65
2024-03-07 14:00:00,1.399,2.13,5.627,6.74,113.0,27.65
2024-03-07 14:30:00,1.429,2.52,5.337,6.332,74.0,27.65
2024-03-07 15:00:00,1.492,2.48,5.501,6.997,77.0,27.65
2024-03-07 15:30:00,1.483,2.38,5.298,6.784,74.0,27.65
2024-03-07 16:00:00,1.563,2.48,5.512,14.626,68.0,27.55
2024-03-07 16:30:00,1.662,2.61,5.415,6.363,115.0,27.55
2024-03-07 17:00:00,1.58,2.42,5.514,6.959,80.0,27.55
2024-03-07 17:30:00,1.596,2.32,5.42,7.209,78.0,27.55
2024-03-07 18:00:00,1.519,2.44,5.289,7.045,67.0,27.55
2024-03-07 18:30:00,1.595,2.41,5.54,7.31,75.0,27.55
2024-03-07 19:00:00,1.561,2.48,5.387,7.497,75.0,27.5
2024-03-07 19:30:00,1.785,2.9,5.686,7.276,113.0,27.5
2024-03-07 20:00:00,1.758,2.68,5.495,7.038,122.0,27.5
2024-03-07 20:30:00,1.768,2.98,5.774,7.19,118.0,27.5
2024-03-07 21:00:00,1.807,2.802,5.685,7.096,119.0,27.5
2024-03-07 21:30:00,1.774,3.12,5.685,13.781,74.0,27.5
2024-03-07 22:00:00,1.796,2.69,5.663,7.465,70.0,27.5
2024-03-07 22:30:00,1.777,2.74,5.834,7.227,75.0,27.5
2024-03-07 23:00:00,1.747,2.73,5.693,7.109,70.0,27.5
2024-03-07 23:30:00,1.805,3.0,5.815,7.092,74.0,27.5
2024-03-08 00:00:00,1.738,2.83,5.83,7.231,78.0,27.5
2024-03-08 00:30:00,1.906,3.94,6.111,7.362,67.0,27.5
2024-03-08 01:00:00,1.826,2.63,5.717,7.188,68.0,27.5
2024-03-08 01:30:00,1.863,2.86,5.972,6.808,74.0,27.5
2024-03-08 02:00:00,1.811,3.39,5.488,13.013,120.0,27.5
2024-03-08 02:30:00,1.974,3.67,5.979,13.85,122.0,27.45
2024-03-08 03:00:00,1.94,3.339,5.678,7.048,128.0,27.45
2024-03-08 03:30:00,2.004,3.45,6.267,13.831,116.0,27.45
2024-03-08 04:00:00,2.116,3.79,6.15,7.222,126.0,27.45
2024-03-08 04:30:00,2.102,3.83,5.602,6.14,122.0,27.45
2024-03-08 05:00:00,2.125,3.31,6.163,13.811,97.0,27.45
2024-03-08 05:30:00,2.046,3.86,6.036,13.709,132.0,27.45
2024-03-08 06:00:00,2.062,3.21,6.076,13.733,125.0,27.45
2024-03-08 06:30:00,2.232,3.6,6.187,13.878,120.0,27.45
2024-03-08 07:00:00,2.232,3.34,6.245,13.848,120.0,27.45
2024-03-08 07:30:00,1.951,3.358,5.601,7.304,122.0,27.4
2024-03-08 08:00:00,2.112,3.4,5.957,13.73,123.0,27.45
2024-03-08 08:30:00,2.133,3.78,6.01,7.338,125.0,27.45
2024-03-08 09:00:00,2.083,3.153,5.838,7.547,99.0,27.45
2024-03-08 09:30:00,2.23,3.57,6.511,7.507,119.0,27.45
2024-03-08 10:00:00,2.068,3.75,5.874,7.523,90.0,27.45
2024-03-08 10:30:00,2.124,4.46,5.976,7.281,128.0,27.45
2024-03-08 11:00:00,2.077,3.992,5.984,7.899,80.0,27.45
2024-03-08 11:30:00,2.156,3.43,5.944,7.857,123.0,27.45
2024-03-08 12:00:00,2.135,3.26,5.924,7.683,87.0,27.45
2024-03-08 12:30:00,2.265,3.58,5.905,7.596,80.0,27.4
2024-03-08 13:00:00,2.116,3.601,5.76,7.811,84.0,27.4
2024-03-08 13:30:00,2.14,3.25,5.698,6.798,81.0,27.4
2024-03-08 14:00:00,2.221,3.63,6.004,7.772,95.0,27.4
2024-03-08 14:30:00,2.237,3.81,5.838,7.538,94.0,27.4
2024-03-08 15:00:00,1.99,3.529,5.637,7.302,87.0,27.4
2024-03-08 15:30:00,2.181,3.56,5.456,7.549,94.0,27.4
2024-03-08 16:00:00,2.23,4.31,5.864,8.022,97.0,27.4
2024-03-08 16:30:00,1.963,2.86,5.638,8.125,87.0,27.45
2024-03-08 17:00:00,2.116,3.45,5.798,7.548,88.0,27.4
2024-03-08 17:30:00,2.081,4.22,5.763,7.34,97.0,27.4
2024-03-08 18:00:00,2.122,3.63,5.952,8.128,92.0,27.4
2024-03-08 18:30:00,2.355,3.835,5.994,7.825,101.0,27.4
2024-03-08 19:00:00,2.402,3.78,5.824,8.028,99.0,27.4
2024-03-08 19:30:00,2.276,3.88,5.963,7.705,98.0,27.4
2024-03-08 20:00:00,2.354,3.92,5.818,7.869,98.0,27.4
2024-03-08 20:30:00,2.38,4.04,5.843,7.824,95.0,27.35
2024-03-08 21:00:00,2.565,4.4,6.049,8.15,97.0,27.35
2024-03-08 21:30:00,2.775,4.59,6.204,8.36,97.0,27.35
2024-03-08 22:00:00,2.742,5.16,6.251,8.49,106.0,27.35
2024-03-08 22:30:00,2.462,4.08,6.082,8.452,101.0,27.35
2024-03-08 23:00:00,2.548,4.06,6.204,8.864,99.0,27.35
2024-03-08 23:30:00,2.763,4.35,6.297,8.131,105.0,27.4
2024-03-09 00:00:00,2.594,4.87,6.355,8.537,99.0,27.4
2024-03-09 00:30:00,2.656,4.51,6.395,8.514,95.0,27.4
2024-03-09 01:00:00,2.465,3.738,6.061,9.235,98.0,27.35
2024-03-09 01:30:00,2.816,4.095,6.472,8.259,87.0,27.35
2024-03-09 02:00:00,2.404,3.53,6.399,8.284,87.0,27.35
2024-03-09 02:30:00,2.704,4.99,6.179,8.488,92.0,27.35
2024-03-09 03:00:00,2.525,4.43,6.66,8.771,84.0,27.35
2024-03-09 03:30:00,2.432,3.77,6.06,8.898,91.0,27.3
2024-03-09 04:00:00,2.616,3.63,6.187,8.235,91.0,27.35
2024-03-09 04:30:00,2.362,4.07,5.984,8.794,97.0,27.3
2024-03-09 05:00:00,2.464,4.42,6.188,8.785,101.0,27.3
2024-03-09 05:30:00,2.341,4.104,6.073,8.59,94.0,27.3
2024-03-09 06:00:00,2.299,3.775,5.723,8.935,97.0,27.3
2024-03-09 06:30:00,2.52,4.83,6.336,8.597,88.0,27.3
2024-03-09 07:00:00,2.258,3.46,6.015,8.601,95.0,27.25
2024-03-09 07:30:00,2.335,3.77,6.394,8.487,91.0,27.25
2024-03-09 08:00:00,2.482,3.858,6.202,8.861,92.0,27.25
2024-03-09 08:30:00,2.483,3.93,6.002,8.755,95.0,27.25
2024-03-09 09:00:00,2.442,3.72,6.1,8.367,90.0,27.25
2024-03-09 09:30:00,2.471,3.76,6.17,8.335,97.0,27.3
2024-03-09 10:00:00,2.205,3.38,5.868,8.898,92.0,27.3
2024-03-09 10:30:00,2.149,3.43,5.971,8.855,94.0,27.3
2024-03-09 11:00:00,2.543,5.43,6.126,8.456,85.0,27.25
2024-03-09 11:30:00,2.409,3.79,5.953,8.521,91.0,27.3
2024-03-09 12:00:00,2.339,3.718,5.87,8.811,94.0,27.3
2024-03-09 12:30:00,2.481,4.38,5.795,8.751,88.0,27.3
2024-03-09 13:00:00,2.209,4.03,5.821,8.168,87.0,27.25
2024-03-09 13:30:00,2.372,3.96,5.996,8.163,95.0,27.25
2024-03-09 14:00:00,2.357,3.74,5.642,8.807,94.0,27.25
2024-03-09 14:30:00,2.383,3.772,5.967,7.87,87.0,27.25
2024-03-09 15:00:00,2.631,4.0,6.178,8.842,84.0,27.25
2024-03-09 15:30:00,2.524,4.48,6.291,8.243,90.0,27.25
2024-03-09 16:00:00,2.619,4.32,6.247,8.56,83.0,27.25
2024-03-09 16:30:00,2.771,4.188,6.386,8.874,94.0,27.25
2024-03-09 17:00:00,2.646,4.071,5.973,9.186,95.0,27.25
2024-03-09 17:30:00,2.868,4.65,6.559,7.9,90.0,27.25
2024-03-09 18:00:00,2.889,5.25,6.483,8.777,101.0,27.25
2024-03-09 18:30:00,2.705,5.012,6.281,8.873,97.0,27.25
2024-03-09 19:00:00,2.76,4.78,6.142,9.205,94.0,27.25
2024-03-09 19:30:00,2.862,4.32,6.318,8.908,97.0,27.25
2024-03-09 20:00:00,2.858,4.76,6.544,8.537,99.0,27.25
2024-03-09 20:30:00,2.789,5.039,6.226,8.922,95.0,27.25
2024-03-09 21:00:00,2.832,4.66,6.773,9.372,101.0,27.25
2024-03-09 21:30:00,3.055,5.01,6.381,9.01,85.0,27.2
2024-03-09 22:00:00,2.784,4.3,6.51,9.317,81.0,27.2
2024-03-09 22:30:00,2.955,4.81,6.524,8.922,87.0,27.2
2024-03-09 23:00:00,3.004,4.89,6.742,8.932,84.0,27.15
2024-03-09 23:30:00,3.092,4.77,6.797,8.955,90.0,27.15
2024-03-10 00:00:00,2.997,4.61,6.664,9.731,87.0,27.1
2024-03-10 00:30:00,3.081,5.18,6.722,9.417,97.0,27.1
2024-03-10 01:00:00,3.079,6.363,6.805,9.443,87.0,27.15
2024-03-10 01:30:00,2.951,5.103,6.662,9.71,92.0,27.1
2024-03-10 02:00:00,2.831,4.52,6.414,9.745,94.0,27.1
2024-03-10 02:30:00,2.806,4.71,6.218,9.731,90.0,27.15
2024-03-10 03:00:00,2.894,5.261,6.704,8.951,87.0,27.1
2024-03-10 03:30:00,2.649,5.61,6.43,9.007,95.0,27.1
2024-03-10 04:00:00,3.071,4.855,6.514,9.366,88.0,27.1
2024-03-10 04:30:00,2.708,3.89,6.598,9.27,77.0,27.1
2024-03-10 05:00:00,2.882,5.0,6.516,9.3,85.0,27.1
2024-03-10 05:30:00,2.699,4.5,6.463,9.29,81.0,27.1
2024-03-10 06:00:00,2.743,4.601,6.319,9.168,88.0,27.1
2024-03-10 06:30:00,2.761,4.647,6.633,9.371,87.0,27.1
2024-03-10 07:00:00,2.692,4.59,6.485,9.444,90.0,27.1
2024-03-10 07:30:00,2.63,4.29,6.126,9.681,85.0,27.05
2024-03-10 08:00:00,2.62,4.326,6.162,9.786,94.0,27.1
2024-03-10 08:30:00,2.903,4.8,6.497,9.63,95.0,27.05
2024-03-10 09:00:00,2.776,4.8,6.527,9.752,85.0,27.05
2024-03-10 09:30:00,2.437,4.257,6.294,9.83,94.0,27.05
2024-03-10 10:00:00,2.667,4.525,6.622,9.922,98.0,27.1
2024-03-10 10:30:00,2.44,4.27,6.046,9.749,91.0,27.1
2024-03-10 11:00:00,2.873,4.679,6.388,9.707,101.0,27.05
2024-03-10 11:30:00,2.786,5.09,6.545,9.788,105.0,27.05
2024-03-10 12:00:00,2.645,4.383,6.087,9.042,94.0,27.1
2024-03-10 12:30:00,2.668,4.154,6.331,9.647,90.0,27.1
2024-03-10 13:00:00,3.048,5.09,6.374,9.704,88.0,27.1
2024-03-10 13:30:00,2.583,4.7,6.306,8.943,95.0,27.1
2024-03-10 14:00:00,2.747,4.32,6.416,8.991,91.0,27.1
2024-03-10 14:30:00,2.688,4.2,6.257,9.762,90.0,27.1
2024-03-10 15:00:00,2.832,4.61,6.49,9.806,97.0,27.1
2024-03-10 15:30:00,2.925,5.14,6.346,9.798,94.0,27.1
2024-03-10 16:00:00,3.117,5.34,6.688,9.359,95.0,27.1
2024-03-10 16:30:00,3.174,5.027,6.606,9.36,91.0,27.1
2024-03-10 17:00:00,2.995,4.919,6.605,8.986,98.0,27.1
2024-03-10 17:30:00,3.273,4.929,6.927,9.763,92.0,27.1
2024-03-10 18:00:00,2.975,5.632,6.577,10.13,101.0,27.1
2024-03-10 18:30:00,2.674,4.324,6.346,8.507,105.0,27.1
2024-03-10 19:00:00,2.763,4.514,6.258,9.367,102.0,27.1
2024-03-10 19:30:00,2.471,4.826,6.234,9.385,102.0,27.05
2024-03-10 20:00:00,2.697,4.94,6.321,9.348,90.0,27.1
2024-03-10 20:30:00,2.987,4.65,6.849,9.251,94.0,27.05
2024-03-10 21:00:00,2.957,5.32,6.947,10.282,92.0,27.05
2024-03-10 21:30:00,2.66,4.3,6.426,10.606,104.0,27.05
2024-03-10 22:00:00,2.577,4.66,6.207,8.465,95.0,27.0
2024-03-10 22:30:00,2.64,4.26,6.447,10.286,92.0,27.0
2024-03-10 23:00:00,2.631,4.9,6.505,8.907,91.0,27.0
2024-03-10 23:30:00,2.412,3.64,6.483,10.334,84.0,27.0
2024-03-11 00:00:00,2.59,3.83,6.539,10.303,91.0,27.0
2024-03-11 00:30:00,2.625,4.15,6.297,10.748,97.0,27.0
2024-03-11 01:00:00,2.515,4.32,6.205,10.308,98.0,27.0
2024-03-11 01:30:00,2.559,4.07,6.53,10.168,80.0,27.0
2024-03-11 02:00:00,2.772,4.89,6.583,9.771,95.0,27.0
2024-03-11 02:30:00,2.77,4.63,6.365,9.441,92.0,26.95
2024-03-11 03:00:00,2.762,4.58,6.441,10.461,91.0,26.95
2024-03-11 03:30:00,2.638,3.72,6.612,10.116,88.0,26.95
2024-03-11 04:00:00,2.79,4.11,6.905,10.172,85.0,26.95
2024-03-11 04:30:00,2.754,4.66,7.052,9.804,92.0,26.95
2024-03-11 05:00:00,2.769,3.98,6.527,9.853,97.0,26.95
2024-03-11 05:30:00,2.682,4.61,6.413,10.87,92.0,26.95
2024-03-11 06:00:00,2.615,3.66,6.556,10.68,88.0,26.95
2024-03-11 06:30:00,2.932,4.31,6.789,10.563,,26.95
2024-03-11 07:00:00,2.671,4.86,6.324,10.806,98.0,26.95
2024-03-11 07:30:00,2.786,4.69,6.862,10.21,120.0,26.95
2024-03-11 08:00:00,2.711,4.87,6.582,10.589,98.0,26.95
2024-03-11 08:30:00,2.99,4.846,7.113,10.085,95.0,26.95
2024-03-11 09:00:00,2.942,4.47,6.68,9.799,105.0,26.95
2024-03-11 09:30:00,2.705,5.69,6.748,10.295,95.0,27.0
2024-03-11 10:00:00,3.059,4.92,7.046,10.076,94.0,27.0
2024-03-11 10:30:00,2.675,4.322,6.582,10.228,90.0,27.0
2024-03-11 11:00:00,2.663,5.02,6.712,10.332,83.0,27.0
2024-03-11 11:30:00,2.957,4.94,6.598,10.485,91.0,27.0
2024-03-11 12:00:00,3.13,5.9,6.889,9.099,92.0,27.0
2024-03-11 12:30:00,2.989,5.75,7.01,10.85,87.0,27.0
2024-03-11 13:00:00,2.726,4.42,6.907,10.479,94.0,27.0
2024-03-11 13:30:00,2.888,5.17,6.567,8.896,85.0,27.0
2024-03-11 14:00:00,3.069,4.9,6.982,10.777,83.0,27.0
2024-03-11 14:30:00,2.878,4.48,6.913,10.271,91.0,27.0
2024-03-11 15:00:00,2.79,6.02,6.741,10.833,85.0,27.0
2024-03-11 15:30:00,3.044,5.29,6.802,10.317,83.0,27.0
2024-03-11 16:00:00,2.715,4.535,6.746,9.712,83.0,27.0
2024-03-11 16:30:00,3.015,4.71,7.082,10.248,80.0,27.0
2024-03-11 17:00:00,2.9,4.25,6.789,10.106,88.0,27.0
2024-03-11 17:30:00,2.781,5.06,6.828,10.321,80.0,27.0
2024-03-11 18:00:00,2.938,4.42,7.037,10.816,90.0,27.0
2024-03-11 18:30:00,2.921,5.015,6.758,10.122,91.0,27.0
2024-03-11 19:00:00,2.909,4.62,6.912,10.848,85.0,27.0
2024-03-11 19:30:00,2.943,4.84,6.452,9.445,90.0,26.95
2024-03-11 20:00:00,2.907,4.58,6.518,10.449,88.0,26.95
2024-03-11 20:30:00,2.9,4.391,6.777,11.318,92.0,26.95
2024-03-11 21:00:00,2.963,5.0,7.017,12.042,92.0,26.95
2024-03-11 21:30:00,3.278,4.69,7.204,10.427,87.0,26.95
2024-03-11 22:00:00,3.362,5.17,7.159,11.22,87.0,26.95
2024-03-11 22:30:00,2.968,4.815,6.779,11.275,91.0,26.95
2024-03-11 23:00:00,3.047,4.89,6.692,11.275,88.0,26.95
2024-03-11 23:30:00,3.068,5.51,6.601,11.273,84.0,26.95
2024-03-12 00:00:00,3.14,4.86,6.994,10.827,91.0,26.95
2024-03-12 00:30:00,3.172,5.43,7.362,11.245,85.0,26.9
2024-03-12 01:00:00,3.131,5.3,7.247,11.196,80.0,26.9
2024-03-12 01:30:00,3.035,5.5,6.223,9.362,80.0,26.9
2024-03-12 02:00:00,3.087,6.323,6.773,8.788,75.0,26.9
2024-03-12 02:30:00,3.087,5.28,6.916,8.895,87.0,26.85
2024-03-12 03:00:00,3.39,5.23,6.983,11.236,83.0,26.9
2024-03-12 03:30:00,3.094,5.07,6.724,11.433,90.0,26.9
2024-03-12 04:00:00,3.062,5.094,6.563,11.365,78.0,26.85
2024-03-12 04:30:00,3.005,5.67,6.539,10.315,88.0,26.85
2024-03-12 05:00:00,2.93,5.13,6.783,10.917,90.0,26.85
2024-03-12 05:30:00,2.819,4.53,6.531,11.397,85.0,26.85
2024-03-12 06:00:00,2.777,4.757,6.539,10.89,85.0,26.8
2024-03-12 06:30:00,3.025,4.998,6.832,10.989,80.0,26.8
2024-03-12 07:00:00,3.075,4.86,7.203,9.757,78.0,26.8
2024-03-12 07:30:00,2.998,4.82,7.307,11.228,92.0,26.8
2024-03-12 08:00:00,2.981,5.03,6.995,10.982,87.0,26.8
2024-03-12 08:30:00,2.879,5.32,7.043,11.433,81.0,26.75
2024-03-12 09:00:00,2.898,4.92,7.196,10.211,85.0,26.75
2024-03-12 09:30:00,3.066,6.11,6.973,11.117,88.0,26.8
2024-03-12 10:00:00,2.901,4.36,7.127,9.79,87.0,26.8
2024-03-12 10:30:00,3.048,5.34,6.937,11.787,81.0,26.8
2024-03-12 11:00:00,2.985,4.454,7.21,11.542,88.0,26.8
2024-03-12 11:30:00,2.897,5.4,6.672,10.929,80.0,26.8
2024-03-12 12:00:00,2.89,5.45,6.625,12.022,84.0,26.8
2024-03-12 12:30:00,2.968,5.35,7.073,11.926,78.0,26.8
2024-03-12 13:00:00,2.865,4.57,7.153,10.392,78.0,26.8
2024-03-12 13:30:00,2.932,4.963,6.878,11.839,78.0,26.8
2024-03-12 14:00:00,2.694,4.197,6.78,11.506,73.0,26.8
2024-03-12 14:30:00,2.987,4.911,6.844,11.508,90.0,26.8
2024-03-12 15:00:00,3.256,4.782,7.088,11.368,75.0,26.8
2024-03-12 15:30:00,3.261,5.58,7.039,11.361,66.0,26.75
2024-03-12 16:00:00,3.045,5.15,6.926,12.004,80.0,26.75
2024-03-12 16:30:00,2.981,5.59,6.743,11.539,94.0,26.75
2024-03-12 17:00:00,2.873,4.256,6.876,8.685,81.0,26.7
2024-03-12 17:30:00,2.805,5.25,6.544,10.865,87.0,26.7
2024-03-12 18:00:00,2.793,4.38,6.942,11.173,74.0,26.7
2024-03-12 18:30:00,2.695,4.38,6.551,10.277,85.0,26.7
2024-03-12 19:00:00,2.729,4.93,6.984,10.996,75.0,26.7
2024-03-12 19:30:00,2.507,4.452,6.379,11.868,84.0,26.65
2024-03-12 20:00:00,2.629,4.14,6.68,8.194,85.0,26.7
2024-03-12 20:30:00,2.799,4.3,6.762,11.819,75.0,26.65
2024-03-12 21:00:00,2.667,4.53,6.765,10.481,84.0,26.65
2024-03-12 21:30:00,2.773,5.066,6.423,10.942,85.0,26.65
2024-03-12 22:00:00,2.767,3.97,7.026,12.018,81.0,26.65
2024-03-12 22:30:00,2.556,4.06,6.761,8.821,75.0,26.6
2024-03-12 23:00:00,2.889,4.21,7.53,12.024,84.0,26.6
2024-03-12 23:30:00,2.595,4.7,6.839,10.967,77.0,26.65
2024-03-13 00:00:00,2.757,4.4,7.621,11.058,78.0,26.7
2024-03-13 00:30:00,2.817,4.45,6.98,12.068,73.0,26.7
2024-03-13 01:00:00,2.489,4.85,6.743,11.735,75.0,26.7
2024-03-13 01:30:00,2.522,4.31,6.631,12.124,84.0,26.7
2024-03-13 02:00:00,2.472,4.036,6.584,11.428,80.0,26.7
2024-03-13 02:30:00,2.623,4.75,6.83,10.963,84.0,26.7
2024-03-13 03:00:00,2.558,3.99,6.701,10.809,88.0,26.7
2024-03-13 03:30:00,2.524,4.11,6.753,11.353,87.0,26.7
2024-03-13 04:00:00,2.643,5.01,6.677,9.337,83.0,26.7
2024-03-13 04:30:00,2.672,4.79,6.981,11.296,81.0,26.7
2024-03-13 05:00:00,2.532,4.59,6.867,10.257,80.0,26.7
2024-03-13 05:30:00,2.791,4.58,6.999,11.32,75.0,26.7
2024-03-13 06:00:00,2.419,4.808,6.656,11.327,92.0,26.7
2024-03-13 06:30:00,2.712,3.8,6.8,9.78,87.0,26.7
2024-03-13 07:00:00,2.681,4.42,6.99,10.948,81.0,26.7
2024-03-13 07:30:00,2.616,4.7,6.804,11.593,90.0,26.75
2024-03-13 08:00:00,2.447,4.17,6.542,11.491,81.0,26.75
2024-03-13 08:30:00,2.47,4.46,6.513,11.997,87.0,26.75
2024-03-13 09:00:00,2.607,4.55,7.091,11.529,84.0,26.8
2024-03-13 09:30:00,2.842,4.94,6.853,10.874,88.0,26.8
2024-03-13 10:00:00,2.647,4.379,6.454,11.629,80.0,26.8
2024-03-13 10:30:00,2.725,3.89,6.948,11.009,80.0,26.8
2024-03-13 11:00:00,2.711,4.45,7.076,12.021,75.0,26.85
2024-03-13 11:30:00,2.736,4.08,6.665,11.798,83.0,26.85
2024-03-13 12:00:00,2.719,4.66,6.554,8.185,80.0,26.85
2024-03-13 12:30:00,2.694,4.6,6.993,10.9,78.0,26.9
2024-03-13 13:00:00,2.657,4.246,6.676,11.573,80.0,26.85
2024-03-13 13:30:00,2.565,3.848,6.863,9.796,81.0,26.85
2024-03-13 14:00:00,2.505,3.76,6.544,10.175,94.0,26.85
2024-03-13 14:30:00,2.533,3.93,6.37,10.721,83.0,26.85
2024-03-13 15:00:00,2.562,4.44,6.489,12.118,71.0,26.85
2024-03-13 15:30:00,2.595,4.42,6.525,10.151,88.0,26.85
2024-03-13 16:00:00,2.742,4.22,6.689,11.399,81.0,26.85
2024-03-13 16:30:00,2.539,4.16,6.203,10.738,73.0,26.85
2024-03-13 17:00:00,2.496,4.645,6.091,11.312,73.0,26.85
2024-03-13 17:30:00,2.563,3.808,6.411,10.459,84.0,26.85
2024-03-13 18:00:00,2.659,4.463,6.616,10.879,80.0,26.85
2024-03-13 18:30:00,2.957,6.21,7.217,11.428,81.0,26.85
2024-03-13 19:00:00,2.63,3.79,6.551,12.064,75.0,26.8
2024-03-13 19:30:00,2.625,4.87,6.616,12.093,78.0,26.8
2024-03-13 20:00:00,2.746,5.25,6.719,10.343,73.0,26.8
2024-03-13 20:30:00,2.515,3.957,6.135,9.279,81.0,26.8
2024-03-13 21:00:00,2.643,4.09,6.6,9.0,84.0,26.8
2024-03-13 21:30:00,2.59,4.26,7.061,10.897,83.0,26.8
2024-03-13 22:00:00,2.448,4.04,6.311,11.363,75.0,26.8
2024-03-13 22:30:00,2.525,4.41,6.922,11.876,81.0,26.8
2024-03-13 23:00:00,2.45,3.49,6.735,10.556,80.0,26.8
2024-03-13 23:30:00,2.478,3.75,6.755,10.335,80.0,26.8
2024-03-14 00:00:00,2.419,4.09,6.84,11.522,81.0,26.8
2024-03-14 00:30:00,2.623,4.84,7.051,11.552,83.0,26.8
2024-03-14 01:00:00,2.502,4.75,6.816,11.529,78.0,26.8
2024-03-14 01:30:00,2.451,3.88,7.054,12.111,87.0,26.8
2024-03-14 02:00:00,2.32,3.91,7.084,12.001,84.0,26.8
2024-03-14 02:30:00,2.462,3.43,6.987,8.867,80.0,26.8
2024-03-14 03:00:00,2.334,3.68,6.53,9.333,77.0,26.75
2024-03-14 03:30:00,2.16,4.26,6.33,9.383,84.0,26.75
2024-03-14 04:00:00,2.287,3.74,6.59,9.628,84.0,26.75
2024-03-14 04:30:00,2.43,3.88,6.852,12.055,78.0,26.75
2024-03-14 05:00:00,2.135,3.84,6.394,9.291,81.0,26.75
2024-03-14 05:30:00,2.231,3.81,6.891,11.936,77.0,26.7
2024-03-14 06:00:00,2.181,3.95,6.156,9.221,77.0,26.75
2024-03-14 06:30:00,2.197,3.49,6.849,12.029,81.0,26.75
2024-03-14 07:00:00,2.166,4.37,6.611,11.998,81.0,26.75
2024-03-14 07:30:00,2.294,3.41,6.51,8.518,80.0,26.75
2024-03-14 08:00:00,2.256,3.35,6.81,9.706,78.0,26.75
2024-03-14 08:30:00,2.443,4.16,6.795,10.898,87.0,26.75
2024-03-14 09:00:00,2.485,4.3,7.004,11.221,78.0,26.75
2024-03-14 09:30:00,2.459,4.45,6.901,10.827,80.0,26.75
2024-03-14 10:00:00,2.258,4.23,6.915,10.268,75.0,26.75
